Ship Mode,Ship Date,Order Date,Customer ID,Product ID
Standard Class,2019-08-27,2019-08-21,SU-20665,OFF-SU-10002573
Second Class,2019-03-15,2019-03-13,EH-13765,OFF-SU-10000151
Standard Class,2019-03-08,2019-03-03,AA-10315,OFF-SU-10000151
Same Day,2019-03-03,2019-03-03,TS-21160,OFF-SU-10004782
Standard Class,2019-04-05,2019-04-01,FP-14320,OFF-SU-10000946
Standard Class,2019-04-05,2019-04-01,TB-21175,OFF-SU-10001574
Second Class,2019-02-23,2019-02-19,CK-12760,OFF-SU-10001664
First Class,2019-05-18,2019-05-17,AG-10900,OFF-SU-10000381
Same Day,2019-05-28,2019-05-28,EH-13765,OFF-SU-10001218
Same Day,2019-05-24,2019-05-24,EH-14125,OFF-SU-10000898
Second Class,2019-04-18,2019-04-16,BM-11785,OFF-SU-10003567
Standard Class,2019-04-23,2019-04-18,CS-12490,OFF-SU-10004290
Standard Class,2019-04-09,2019-04-05,JH-16180,OFF-SU-10000646
Standard Class,2019-04-29,2019-04-22,TN-21040,OFF-SU-10003505
Standard Class,2019-04-26,2019-04-19,KM-16720,OFF-SU-10001218
Standard Class,2019-04-26,2019-04-19,KM-16720,OFF-SU-10002522
Standard Class,2019-12-23,2019-12-18,HG-14965,OFF-SU-10003505
Second Class,2019-12-20,2019-12-18,AH-10195,OFF-SU-10000646
Same Day,2019-12-11,2019-12-11,NS-18640,OFF-SU-10004782
Standard Class,2019-12-17,2019-12-12,NS-18640,OFF-SU-10000952
Standard Class,2019-12-31,2019-12-26,MC-18130,OFF-SU-10000952
Second Class,2019-12-03,2019-12-01,JD-15895,OFF-SU-10004664
Second Class,2019-12-13,2019-12-09,RW-19630,OFF-SU-10001664
Standard Class,2020-03-08,2020-03-02,SC-20770,OFF-SU-10001935
Standard Class,2020-02-20,2020-02-13,SV-20785,OFF-SU-10001165
Standard Class,2020-03-20,2020-03-13,SE-20110,OFF-SU-10002881
Second Class,2020-01-18,2020-01-13,CP-12085,OFF-SU-10002881
Second Class,2020-01-09,2020-01-07,JF-15190,OFF-SU-10004884
Standard Class,2020-01-04,2019-12-30,BM-11785,OFF-SU-10001664
Standard Class,2020-01-02,2019-12-29,FO-14305,OFF-SU-10002557
Standard Class,2020-02-02,2020-01-29,VG-21790,OFF-SU-10001664
Standard Class,2020-02-06,2020-01-30,LP-17095,OFF-SU-10004231
Standard Class,2019-10-14,2019-10-10,EB-13975,OFF-SU-10004498
Standard Class,2019-10-19,2019-10-13,LC-16885,OFF-SU-10001218
Same Day,2019-10-21,2019-10-21,MK-17905,OFF-SU-10001225
Standard Class,2019-10-20,2019-10-14,NC-18415,OFF-SU-10000946
Standard Class,2019-09-18,2019-09-13,AG-10270,OFF-SU-10004782
Standard Class,2019-09-23,2019-09-19,TP-21130,OFF-SU-10003002
Second Class,2019-09-23,2019-09-19,SD-20485,OFF-SU-10000381
Second Class,2019-09-24,2019-09-19,CC-12430,OFF-SU-10001212
Second Class,2019-09-26,2019-09-23,CM-11815,OFF-SU-10004737
First Class,2019-11-18,2019-11-17,HJ-14875,OFF-SU-10004231
Standard Class,2019-11-17,2019-11-13,CS-12505,OFF-SU-10000381
Standard Class,2019-11-28,2019-11-24,CR-12580,OFF-SU-10004782
Second Class,2019-11-06,2019-11-04,TP-21565,OFF-SU-10002301
Second Class,2019-11-06,2019-11-04,ER-13855,OFF-SU-10003505
Standard Class,2019-11-05,2019-10-31,HW-14935,OFF-SU-10001218
First Class,2019-11-09,2019-11-07,EM-14095,OFF-SU-10002503
Second Class,2019-11-12,2019-11-10,AF-10885,OFF-SU-10001225
Same Day,2020-11-16,2020-11-16,MW-18235,TEC-MA-10000488
Standard Class,2020-10-06,2020-10-02,CM-12115,TEC-MA-10002930
First Class,2020-03-31,2020-03-28,DH-13075,TEC-MA-10004679
Second Class,2020-07-06,2020-07-03,FH-14275,TEC-MA-10003674
Same Day,2020-07-03,2020-07-03,JK-15640,TEC-MA-10001148
Standard Class,2020-08-07,2020-08-01,AS-10045,TEC-MA-10000488
Standard Class,2020-04-23,2020-04-17,SR-20425,TEC-MA-10000822
First Class,2020-04-03,2020-04-01,NC-18535,TEC-MA-10000418
Second Class,2020-06-13,2020-06-11,TB-21400,TEC-MA-10001570
Standard Class,2020-06-09,2020-06-03,KN-16390,TEC-MA-10003173
Standard Class,2020-06-21,2020-06-17,SR-20740,TEC-MA-10003673
Standard Class,2020-05-24,2020-05-20,CC-12430,TEC-MA-10003176
First Class,2020-11-15,2020-11-13,SB-20290,TEC-MA-10002210
Standard Class,2020-11-25,2020-11-21,CK-12205,TEC-MA-10002073
Standard Class,2020-11-21,2020-11-16,MH-18115,TEC-MA-10003173
Standard Class,2020-12-28,2020-12-24,CS-12355,TEC-MA-10003183
First Class,2020-12-28,2020-12-25,JH-15430,TEC-MA-10004626
Standard Class,2020-12-09,2020-12-04,LR-16915,TEC-MA-10001856
Standard Class,2020-09-29,2020-09-24,FA-14230,TEC-MA-10001031
Standard Class,2020-10-09,2020-10-05,TS-21370,TEC-MA-10001047
Standard Class,2020-10-05,2020-09-29,AS-10630,TEC-MA-10003066
First Class,2020-10-03,2020-10-01,CM-12655,TEC-MA-10002428
First Class,2020-09-15,2020-09-14,PS-18760,TEC-MA-10002930
First Class,2020-09-15,2020-09-14,PS-18760,TEC-MA-10001681
Standard Class,2020-09-23,2020-09-17,GZ-14470,TEC-MA-10004626
First Class,2020-11-11,2020-11-10,AB-10600,TEC-MA-10003183
Same Day,2020-11-04,2020-11-04,GT-14635,TEC-MA-10004125
Standard Class,2020-10-21,2020-10-16,GH-14410,TEC-MA-10001148
Same Day,2019-07-10,2019-07-10,EA-14035,TEC-MA-10000904
Standard Class,2019-07-27,2019-07-23,JB-15400,TEC-MA-10004002
Second Class,2019-06-14,2019-06-12,PO-19180,TEC-MA-10002937
First Class,2019-06-12,2019-06-09,TC-21295,TEC-MA-10002178
Same Day,2019-06-04,2019-06-04,EN-13780,TEC-MA-10003356
Second Class,2019-06-26,2019-06-24,MJ-17740,TEC-MA-10000984
Second Class,2019-06-19,2019-06-16,JL-15175,TEC-MA-10003493
Standard Class,2019-09-08,2019-09-02,RL-19615,TEC-MA-10003230
Standard Class,2019-08-18,2019-08-14,JM-15580,TEC-MA-10000423
Standard Class,2019-08-30,2019-08-23,MS-17770,TEC-MA-10001972
Second Class,2019-03-15,2019-03-13,SC-20770,TEC-MA-10001148
First Class,2019-03-13,2019-03-10,RH-19510,TEC-MA-10000984
Standard Class,2019-03-08,2019-03-03,CC-12220,TEC-MA-10001016
Standard Class,2019-03-05,2019-03-01,KD-16270,TEC-MA-10003979
Second Class,2019-02-04,2019-02-02,SE-20110,TEC-MA-10001127
Standard Class,2019-05-28,2019-05-21,LC-16930,TEC-MA-10000112
Standard Class,2019-05-11,2019-05-07,CJ-12010,TEC-MA-10000488
Standard Class,2019-06-03,2019-05-28,CL-12565,TEC-MA-10001972
Standard Class,2019-05-31,2019-05-26,SV-20785,TEC-MA-10002428
Standard Class,2019-04-20,2019-04-16,BS-11365,TEC-MA-10001047
First Class,2019-05-05,2019-05-03,SM-20905,TEC-MA-10003589
Standard Class,2020-01-01,2019-12-25,LW-16825,TEC-MA-10003356
Second Class,2019-12-24,2019-12-22,ED-13885,TEC-MA-10000752
Same Day,2020-03-13,2020-03-13,SU-20665,TEC-MA-10002109
First Class,2020-01-10,2020-01-07,BW-11110,TEC-MA-10000822
First Class,2020-01-04,2020-01-02,AS-10045,TEC-MA-10002178
Standard Class,2020-02-07,2020-02-02,BO-11350,TEC-MA-10002109
Standard Class,2020-01-27,2020-01-21,MH-18115,TEC-MA-10002981
First Class,2019-10-09,2019-10-07,DL-13495,TEC-MA-10001972
First Class,2019-10-07,2019-10-06,LB-16795,TEC-MA-10001695
Standard Class,2019-09-23,2019-09-17,CS-12505,TEC-MA-10004458
Standard Class,2019-11-30,2019-11-25,BP-11050,TEC-MA-10004255
First Class,2019-11-29,2019-11-26,MC-17425,TEC-MA-10000010
Standard Class,2019-12-02,2019-11-25,CS-12505,TEC-MA-10000418
Standard Class,2019-11-26,2019-11-21,CK-12205,TEC-MA-10000752
First Class,2019-11-05,2019-11-03,NW-18400,TEC-MA-10003337
Standard Class,2019-11-08,2019-11-04,CC-12475,TEC-MA-10003176
Second Class,2020-08-29,2020-08-27,DR-12880,TEC-CO-10001571
First Class,2020-03-25,2020-03-23,RB-19360,TEC-CO-10004722
Standard Class,2020-07-23,2020-07-18,SV-20365,TEC-CO-10001943
Same Day,2020-07-24,2020-07-24,HR-14830,TEC-CO-10001449
Standard Class,2020-07-21,2020-07-17,AB-10255,TEC-CO-10004202
First Class,2020-09-11,2020-09-08,BF-11020,TEC-CO-10001943
Standard Class,2020-08-19,2020-08-12,DK-12895,TEC-CO-10000971
First Class,2020-03-26,2020-03-25,CV-12295,TEC-CO-10000971
Standard Class,2020-03-30,2020-03-26,HK-14890,TEC-CO-10002313
Second Class,2020-04-02,2020-03-31,JE-15610,TEC-CO-10001449
Standard Class,2020-05-12,2020-05-08,PS-19045,TEC-CO-10001046
Standard Class,2020-11-22,2020-11-17,HL-15040,TEC-CO-10004722
Standard Class,2020-11-21,2020-11-16,BS-11380,TEC-CO-10002095
First Class,2020-12-25,2020-12-24,RM-19675,TEC-CO-10001449
Standard Class,2020-12-12,2020-12-08,KH-16510,TEC-CO-10004115
Standard Class,2020-12-18,2020-12-14,BF-11170,TEC-CO-10002313
Second Class,2020-12-12,2020-12-09,JL-15835,TEC-CO-10001046
Standard Class,2020-11-07,2020-11-03,DK-13090,TEC-CO-10003236
First Class,2020-10-24,2020-10-22,TA-21385,TEC-CO-10004722
Second Class,2019-07-09,2019-07-07,CC-12370,TEC-CO-10003763
First Class,2019-07-03,2019-07-01,EM-14140,TEC-CO-10000971
First Class,2019-07-27,2019-07-25,CB-12415,TEC-CO-10001449
Standard Class,2019-09-08,2019-09-02,TG-21310,TEC-CO-10002095
Same Day,2019-09-04,2019-09-04,IM-15055,TEC-CO-10003763
Standard Class,2019-01-09,2019-01-04,EB-13975,TEC-CO-10000971
First Class,2019-06-01,2019-05-30,BG-11695,TEC-CO-10001046
Standard Class,2019-05-27,2019-05-23,CC-12370,TEC-CO-10004722
First Class,2019-04-09,2019-04-07,YC-21895,TEC-CO-10002095
Second Class,2019-12-28,2019-12-23,CA-11965,TEC-CO-10002095
Standard Class,2019-12-12,2019-12-06,DP-13105,TEC-CO-10004202
Same Day,2020-03-13,2020-03-13,SU-20665,TEC-CO-10001449
Standard Class,2020-03-13,2020-03-09,KB-16315,TEC-CO-10000971
Standard Class,2020-01-27,2020-01-22,AD-10180,TEC-CO-10003236
Standard Class,2019-10-08,2019-10-04,DR-12940,TEC-CO-10001449
Standard Class,2019-10-09,2019-10-02,TC-20980,TEC-CO-10004722
Standard Class,2019-09-16,2019-09-11,JF-15565,TEC-CO-10001943
Standard Class,2019-10-01,2019-09-25,DL-12865,TEC-CO-10001943
Second Class,2019-11-19,2019-11-14,EB-14110,TEC-CO-10004115
First Class,2020-06-13,2020-06-10,MT-18070,FUR-BO-10001337
Standard Class,2020-05-01,2020-04-27,CV-12805,FUR-BO-10002268
Second Class,2020-07-19,2020-07-17,AJ-10795,FUR-BO-10002613
First Class,2020-07-02,2020-06-29,DR-12880,FUR-BO-10002598
Standard Class,2019-01-07,2019-01-01,BM-11575,FUR-BO-10004709
First Class,2020-09-06,2020-09-04,HW-14935,FUR-BO-10000112
Standard Class,2020-04-27,2020-04-23,PN-18775,FUR-BO-10001972
Standard Class,2020-04-18,2020-04-14,DW-13585,FUR-BO-10003433
Standard Class,2020-05-11,2020-05-06,DB-13555,FUR-BO-10001601
Standard Class,2020-04-04,2020-03-31,DS-13180,FUR-BO-10002824
First Class,2020-04-03,2020-04-01,NC-18535,FUR-BO-10003894
First Class,2020-06-10,2020-06-08,MG-17680,FUR-BO-10004834
First Class,2020-05-19,2020-05-18,TB-21355,FUR-BO-10003546
First Class,2020-05-13,2020-05-11,TS-21370,FUR-BO-10004467
Standard Class,2020-06-01,2020-05-28,AM-10360,FUR-BO-10004709
Standard Class,2020-12-06,2020-12-02,BS-11380,FUR-BO-10003546
Standard Class,2020-11-19,2020-11-13,KE-16420,FUR-BO-10003441
Second Class,2020-12-27,2020-12-22,JG-15310,FUR-BO-10003660
Second Class,2020-12-11,2020-12-09,DB-12910,FUR-BO-10001519
Standard Class,2020-12-18,2020-12-13,BP-11095,FUR-BO-10004015
Second Class,2020-09-24,2020-09-22,EH-14005,FUR-BO-10001972
Standard Class,2020-09-25,2020-09-19,JR-16210,FUR-BO-10001972
Second Class,2020-09-21,2020-09-17,AS-10225,FUR-BO-10003404
First Class,2020-10-28,2020-10-27,JO-15145,FUR-BO-10003034
Second Class,2019-07-18,2019-07-14,SW-20755,FUR-BO-10004695
Same Day,2019-06-14,2019-06-14,MH-17290,FUR-BO-10004218
Standard Class,2019-09-03,2019-08-29,GB-14530,FUR-BO-10002853
Standard Class,2019-09-14,2019-09-08,AP-10720,FUR-BO-10003450
Second Class,2019-08-18,2019-08-13,TS-21160,FUR-BO-10001337
Standard Class,2019-01-12,2019-01-08,JO-15145,FUR-BO-10002545
Standard Class,2019-01-07,2019-01-02,BM-11575,FUR-BO-10004709
Same Day,2019-02-05,2019-02-05,PP-18955,FUR-BO-10004015
First Class,2019-12-24,2019-12-23,BP-11185,FUR-BO-10003441
Second Class,2019-12-04,2019-12-02,MY-18295,FUR-BO-10003893
First Class,2019-12-07,2019-12-05,AG-10300,FUR-BO-10002853
Standard Class,2020-03-08,2020-03-02,DB-13555,FUR-BO-10003660
Standard Class,2020-02-14,2020-02-10,MP-18175,FUR-BO-10004015
First Class,2020-02-19,2020-02-17,CR-12820,FUR-BO-10001601
Second Class,2020-01-18,2020-01-13,CP-12085,FUR-BO-10001608
Standard Class,2020-01-25,2020-01-21,DS-13030,FUR-BO-10001619
First Class,2019-10-12,2019-10-10,CC-12610,FUR-BO-10001567
Standard Class,2019-10-03,2019-09-27,HM-14860,FUR-BO-10000780
Same Day,2019-10-21,2019-10-21,MK-17905,FUR-BO-10002545
Standard Class,2019-10-21,2019-10-17,MG-17890,FUR-BO-10003894
Standard Class,2019-09-22,2019-09-16,KD-16495,FUR-BO-10001918
Standard Class,2019-10-01,2019-09-26,SH-19975,FUR-BO-10004467
First Class,2019-09-27,2019-09-25,AS-10045,FUR-BO-10002613
Standard Class,2019-09-24,2019-09-20,HJ-14875,FUR-BO-10002853
Second Class,2019-11-24,2019-11-20,NZ-18565,FUR-BO-10004709
Standard Class,2019-11-30,2019-11-24,SC-20050,FUR-BO-10001619
Standard Class,2019-11-25,2019-11-20,FA-14230,FUR-BO-10004695
Same Day,2019-11-21,2019-11-21,JK-16120,FUR-BO-10002598
First Class,2020-11-22,2020-11-20,CD-11920,FUR-BO-10003159
Standard Class,2020-06-23,2020-06-18,CC-12670,FUR-BO-10004015
Second Class,2020-12-23,2020-12-18,RA-19915,FUR-BO-10002206
Standard Class,2021-01-01,2020-12-28,GH-14665,FUR-BO-10004709
Standard Class,2020-07-27,2020-07-21,AM-10705,FUR-BO-10003441
Second Class,2020-06-27,2020-06-25,SB-20205,FUR-BO-10002213
First Class,2020-07-09,2020-07-07,RL-19615,FUR-BO-10001519
First Class,2020-06-30,2020-06-29,ME-17725,FUR-BO-10000780
Second Class,2020-07-02,2020-06-30,JC-15775,FUR-BO-10003966
Standard Class,2020-08-02,2020-07-29,VG-21790,FUR-BO-10004709
Standard Class,2020-08-29,2020-08-25,SV-20365,FUR-BO-10001798
Second Class,2020-09-07,2020-09-03,JK-15730,FUR-BO-10004218
Second Class,2020-08-10,2020-08-06,SV-20365,FUR-BO-10000468
First Class,2020-08-04,2020-08-03,CM-12190,FUR-BO-10003034
Second Class,2020-04-27,2020-04-25,RL-19615,FUR-BO-10004709
Standard Class,2020-04-19,2020-04-14,CS-12355,FUR-BO-10003441
Standard Class,2020-04-20,2020-04-16,JE-15745,FUR-BO-10001337
First Class,2020-05-06,2020-05-05,LH-17020,FUR-BO-10004467
First Class,2020-05-02,2020-05-01,AG-10900,FUR-BO-10001798
First Class,2020-03-27,2020-03-26,GM-14440,FUR-BO-10001918
Standard Class,2020-04-01,2020-03-27,CJ-12010,FUR-BO-10001811
Second Class,2020-06-13,2020-06-11,TB-21400,FUR-BO-10001519
First Class,2020-05-31,2020-05-30,BD-11725,FUR-BO-10000330
Standard Class,2020-06-10,2020-06-03,NR-18550,FUR-BO-10002824
Second Class,2020-06-03,2020-05-30,KT-16480,FUR-BO-10001811
Standard Class,2020-06-19,2020-06-15,JE-15715,FUR-BO-10000468
Standard Class,2020-05-23,2020-05-19,SC-20380,FUR-BO-10004695
Standard Class,2020-11-30,2020-11-25,HZ-14950,FUR-BO-10003965
Standard Class,2020-11-29,2020-11-25,BD-11500,FUR-BO-10002213
Standard Class,2020-12-01,2020-11-24,KA-16525,FUR-BO-10000780
Standard Class,2020-12-08,2020-12-01,SO-20335,FUR-BO-10002598
Standard Class,2020-11-23,2020-11-17,JB-16000,FUR-BO-10002202
Standard Class,2020-12-23,2020-12-19,TS-21505,FUR-BO-10000468
Standard Class,2021-01-03,2020-12-30,PO-18865,FUR-BO-10003441
Standard Class,2020-12-29,2020-12-25,RA-19285,FUR-BO-10004015
Standard Class,2020-12-13,2020-12-08,JP-15520,FUR-BO-10003159
Standard Class,2020-12-12,2020-12-08,KH-16510,FUR-BO-10001972
Standard Class,2020-09-29,2020-09-23,AP-10915,FUR-BO-10001811
Standard Class,2020-10-08,2020-10-02,JK-16090,FUR-BO-10001972
Second Class,2020-09-17,2020-09-15,CL-11890,FUR-BO-10002545
First Class,2020-11-02,2020-10-30,JK-15625,FUR-BO-10004467
Standard Class,2020-10-13,2020-10-07,DC-13285,FUR-BO-10003965
Standard Class,2020-10-16,2020-10-12,NP-18670,FUR-BO-10003404
Standard Class,2020-10-14,2020-10-09,HG-14845,FUR-BO-10003034
Standard Class,2020-10-24,2020-10-19,CA-12265,FUR-BO-10004360
Second Class,2019-07-02,2019-06-30,PF-19165,FUR-BO-10004695
First Class,2019-07-06,2019-07-04,AA-10645,FUR-BO-10001811
Standard Class,2019-07-25,2019-07-19,JS-16030,FUR-BO-10003546
Same Day,2019-06-04,2019-06-04,EN-13780,FUR-BO-10000362
Standard Class,2019-06-26,2019-06-21,AS-10090,FUR-BO-10003272
First Class,2019-06-19,2019-06-17,MV-18190,FUR-BO-10004218
Standard Class,2019-09-07,2019-09-03,RB-19570,FUR-BO-10003894
Second Class,2019-09-08,2019-09-03,HF-14995,FUR-BO-10003159
First Class,2019-08-31,2019-08-28,TP-21415,FUR-BO-10003159
Second Class,2019-09-10,2019-09-08,AG-10675,FUR-BO-10004834
Second Class,2019-09-09,2019-09-06,MO-17500,FUR-BO-10001811
First Class,2019-07-29,2019-07-28,OT-18730,FUR-BO-10004409
First Class,2019-03-17,2019-03-14,JS-15880,FUR-BO-10004409
Standard Class,2019-03-16,2019-03-10,CJ-12010,FUR-BO-10003272
Standard Class,2019-04-02,2019-03-29,TB-21595,FUR-BO-10004015
Second Class,2019-03-21,2019-03-19,BT-11440,FUR-BO-10002202
Second Class,2019-03-26,2019-03-24,DC-12850,FUR-BO-10004357
Standard Class,2019-01-28,2019-01-22,CM-11935,FUR-BO-10002213
Second Class,2019-02-01,2019-01-30,TB-21250,FUR-BO-10000468
Standard Class,2019-04-21,2019-04-17,JM-15535,FUR-BO-10003441
Standard Class,2019-04-13,2019-04-08,JL-15505,FUR-BO-10002268
First Class,2019-04-11,2019-04-08,RM-19375,FUR-BO-10001608
Standard Class,2019-04-14,2019-04-09,HF-14995,FUR-BO-10001798
Standard Class,2019-12-07,2019-12-03,RD-19720,FUR-BO-10001337
Standard Class,2019-12-12,2019-12-08,AG-10900,FUR-BO-10003450
Standard Class,2020-03-01,2020-02-25,SW-20245,FUR-BO-10004709
First Class,2020-02-09,2020-02-06,MV-17485,FUR-BO-10004015
Standard Class,2020-02-11,2020-02-06,BD-11770,FUR-BO-10001811
Standard Class,2019-11-30,2019-11-26,MS-17365,FUR-BO-10002213
Standard Class,2019-10-04,2019-09-30,GM-14680,FUR-BO-10003034
First Class,2019-10-20,2019-10-17,NR-18550,FUR-BO-10001337
Standard Class,2019-11-09,2019-11-05,EP-13915,FUR-BO-10000780
First Class,2019-11-12,2019-11-10,AB-10015,FUR-BO-10003966
Second Class,2019-11-11,2019-11-08,CG-12520,FUR-BO-10001798
First Class,2020-08-22,2020-08-21,PR-18880,FUR-TA-10001539
First Class,2020-10-17,2020-10-15,RS-19765,FUR-TA-10001705
Second Class,2020-10-24,2020-10-19,HH-15010,FUR-TA-10003837
First Class,2020-02-20,2020-02-17,CK-12325,FUR-TA-10001086
First Class,2020-07-27,2020-07-25,EM-14200,FUR-TA-10004767
Second Class,2020-07-28,2020-07-25,JC-15775,FUR-TA-10001771
Second Class,2020-06-29,2020-06-25,AM-10705,FUR-TA-10000688
Second Class,2020-07-06,2020-07-03,SZ-20035,FUR-TA-10002041
First Class,2020-07-17,2020-07-15,RS-19420,FUR-TA-10004575
First Class,2020-06-30,2020-06-29,ME-17725,FUR-TA-10002855
Same Day,2020-06-30,2020-06-30,SG-20470,FUR-TA-10000577
Same Day,2020-09-01,2020-09-01,RW-19540,FUR-TA-10002607
First Class,2020-08-24,2020-08-22,Dp-13240,FUR-TA-10002356
First Class,2020-08-23,2020-08-22,TM-21490,FUR-TA-10001768
Second Class,2020-09-13,2020-09-08,MM-18055,FUR-TA-10004289
Second Class,2020-09-06,2020-09-04,PK-19075,FUR-TA-10001771
Second Class,2020-09-08,2020-09-04,GM-14695,FUR-TA-10000198
Second Class,2020-05-04,2020-04-29,FM-14215,FUR-TA-10001307
Second Class,2020-03-29,2020-03-27,LC-16870,FUR-TA-10002533
Second Class,2020-03-22,2020-03-19,SA-20830,FUR-TA-10001095
First Class,2020-04-04,2020-04-02,TC-21475,FUR-TA-10004534
First Class,2020-05-11,2020-05-09,LB-16795,FUR-TA-10004154
First Class,2020-11-26,2020-11-23,JP-15460,FUR-TA-10003008
Same Day,2020-11-24,2020-11-24,BP-11290,FUR-TA-10001676
Same Day,2020-11-24,2020-11-24,BP-11290,FUR-TA-10000617
First Class,2020-11-21,2020-11-19,SC-20770,FUR-TA-10002622
Same Day,2020-11-19,2020-11-19,AP-10720,FUR-TA-10001676
Second Class,2020-12-07,2020-12-03,CM-12655,FUR-TA-10002958
First Class,2020-12-25,2020-12-22,TP-21130,FUR-TA-10004534
Second Class,2020-12-25,2020-12-22,AG-10330,FUR-TA-10003008
Second Class,2020-12-13,2020-12-09,AT-10435,FUR-TA-10003748
Second Class,2020-12-14,2020-12-10,MC-17845,FUR-TA-10004256
First Class,2020-10-05,2020-10-02,Dp-13240,FUR-TA-10000198
Same Day,2020-09-29,2020-09-29,MG-17680,FUR-TA-10004442
Second Class,2020-09-17,2020-09-15,CS-12400,FUR-TA-10003473
First Class,2020-11-05,2020-11-03,CR-12580,FUR-TA-10001095
Same Day,2020-10-30,2020-10-30,RA-19945,FUR-TA-10002041
Second Class,2020-11-03,2020-11-01,SF-20200,FUR-TA-10003954
First Class,2020-11-05,2020-11-04,KL-16555,FUR-TA-10004575
Second Class,2020-11-10,2020-11-05,CD-12280,FUR-TA-10003469
First Class,2020-10-14,2020-10-13,MH-18025,FUR-TA-10003473
Same Day,2020-10-12,2020-10-12,NF-18385,FUR-TA-10001932
First Class,2020-10-24,2020-10-23,AH-10075,FUR-TA-10004915
First Class,2020-10-24,2020-10-23,AH-10075,FUR-TA-10001039
First Class,2020-10-29,2020-10-27,JM-15655,FUR-TA-10001539
First Class,2020-10-26,2020-10-24,PO-18850,FUR-TA-10004607
Same Day,2020-10-22,2020-10-22,BD-11620,FUR-TA-10003748
Same Day,2020-10-21,2020-10-21,SL-20155,FUR-TA-10002356
Second Class,2019-06-09,2019-06-04,KL-16645,FUR-TA-10002607
Second Class,2019-06-06,2019-06-03,CP-12340,FUR-TA-10001676
Same Day,2019-06-14,2019-06-14,EB-13705,FUR-TA-10001771
Second Class,2019-09-14,2019-09-10,KT-16480,FUR-TA-10004086
Same Day,2019-09-08,2019-09-08,PJ-19015,FUR-TA-10003008
Second Class,2019-08-17,2019-08-12,NP-18700,FUR-TA-10001095
Second Class,2019-08-04,2019-08-02,BF-11020,FUR-TA-10001691
Second Class,2019-09-01,2019-08-27,TB-21055,FUR-TA-10001307
First Class,2019-08-19,2019-08-16,AO-10810,FUR-TA-10004152
Second Class,2019-08-23,2019-08-21,RB-19465,FUR-TA-10002530
Second Class,2019-03-21,2019-03-18,RO-19780,FUR-TA-10001857
Second Class,2019-01-28,2019-01-25,JD-15895,FUR-TA-10001095
Same Day,2019-01-15,2019-01-15,RC-19825,FUR-TA-10002903
First Class,2019-02-15,2019-02-14,DK-13090,FUR-TA-10002356
First Class,2019-05-04,2019-05-01,HF-14995,FUR-TA-10004534
First Class,2019-05-06,2019-05-05,LW-16990,FUR-TA-10003392
Second Class,2019-05-07,2019-05-05,AH-10465,FUR-TA-10001676
First Class,2019-05-08,2019-05-05,DM-13015,FUR-TA-10003748
